price,qty,side,timestamp
106924.86,8e-05,buy,2025-07-02 07:52:09.600172
106924.67,0.00597,buy,2025-07-02 07:52:09.600172
106924.6,0.0059,buy,2025-07-02 07:52:09.600172
106924.58,0.00491,buy,2025-07-02 07:52:09.600172
106924.54,0.03125,buy,2025-07-02 07:52:09.600172
106924.49,5e-05,buy,2025-07-02 07:52:09.600172
106924.01,0.02149,buy,2025-07-02 07:52:09.600172
106924.0,0.00391,buy,2025-07-02 07:52:09.600172
106923.48,0.04497,buy,2025-07-02 07:52:09.600172
106923.47,0.00321,buy,2025-07-02 07:52:09.600172
106923.39,0.00869,buy,2025-07-02 07:52:09.600172
106923.37,0.00587,buy,2025-07-02 07:52:09.600172
106923.36,0.02149,buy,2025-07-02 07:52:09.600172
106922.91,0.00132,buy,2025-07-02 07:52:09.600172
106922.69,0.00344,buy,2025-07-02 07:52:09.600172
106922.68,1.03824,buy,2025-07-02 07:52:09.600172
106922.67,0.46953,buy,2025-07-02 07:52:09.600172
106922.66,0.92696,buy,2025-07-02 07:52:09.600172
106922.65,0.585,buy,2025-07-02 07:52:09.600172
106922.64,0.0001,buy,2025-07-02 07:52:09.600172
106921.48,5e-05,buy,2025-07-02 07:52:09.600172
106921.4,0.21545,buy,2025-07-02 07:52:09.600172
106920.81,0.00232,buy,2025-07-02 07:52:09.600172
106920.42,5e-05,buy,2025-07-02 07:52:09.600172
106920.01,0.08994,buy,2025-07-02 07:52:09.600172
106920.0,0.01875,buy,2025-07-02 07:52:09.600172
106919.9,0.00657,buy,2025-07-02 07:52:09.600172
106919.75,6e-05,buy,2025-07-02 07:52:09.600172
106919.56,0.08646,buy,2025-07-02 07:52:09.600172
106919.51,0.04497,buy,2025-07-02 07:52:09.600172
106919.5,0.0576,buy,2025-07-02 07:52:09.600172
106919.49,0.28047,buy,2025-07-02 07:52:09.600172
106919.4,0.28047,buy,2025-07-02 07:52:09.600172
106919.11,0.00517,buy,2025-07-02 07:52:09.600172
106918.82,0.0001,buy,2025-07-02 07:52:09.600172
106918.78,0.04497,buy,2025-07-02 07:52:09.600172
106918.77,0.02337,buy,2025-07-02 07:52:09.600172
106918.48,0.048,buy,2025-07-02 07:52:09.600172
106918.44,0.0576,buy,2025-07-02 07:52:09.600172
106918.41,0.00406,buy,2025-07-02 07:52:09.600172
106918.2,0.05,buy,2025-07-02 07:52:09.600172
106917.84,0.04497,buy,2025-07-02 07:52:09.600172
106917.83,0.55439,buy,2025-07-02 07:52:09.600172
106917.82,0.92696,buy,2025-07-02 07:52:09.600172
106917.6,8e-05,buy,2025-07-02 07:52:09.600172
106917.39,0.00443,buy,2025-07-02 07:52:09.600172
106917.12,0.00602,buy,2025-07-02 07:52:09.600172
106916.48,0.15951,buy,2025-07-02 07:52:09.600172
106916.36,0.06954,buy,2025-07-02 07:52:09.600172
106916.35,0.048,buy,2025-07-02 07:52:09.600172
106916.3,0.04951,buy,2025-07-02 07:52:09.600172
106916.19,5e-05,buy,2025-07-02 07:52:09.600172
106916.16,0.00303,buy,2025-07-02 07:52:09.600172
106915.37,0.04497,buy,2025-07-02 07:52:09.600172
106915.29,0.04497,buy,2025-07-02 07:52:09.600172
106915.28,0.14769,buy,2025-07-02 07:52:09.600172
106914.83,0.0001,buy,2025-07-02 07:52:09.600172
106914.45,0.05106,buy,2025-07-02 07:52:09.600172
106914.44,0.0864,buy,2025-07-02 07:52:09.600172
106914.4,6e-05,buy,2025-07-02 07:52:09.600172
106914.34,0.04497,buy,2025-07-02 07:52:09.600172
106914.33,0.15,buy,2025-07-02 07:52:09.600172
106914.04,0.04497,buy,2025-07-02 07:52:09.600172
106913.64,0.0001,buy,2025-07-02 07:52:09.600172
106913.59,0.0058,buy,2025-07-02 07:52:09.600172
106913.42,0.04497,buy,2025-07-02 07:52:09.600172
106913.36,0.0076,buy,2025-07-02 07:52:09.600172
106913.11,0.00471,buy,2025-07-02 07:52:09.600172
106912.99,0.0054,buy,2025-07-02 07:52:09.600172
106912.89,0.67543,buy,2025-07-02 07:52:09.600172
106912.88,0.92696,buy,2025-07-02 07:52:09.600172
106912.66,0.00045,buy,2025-07-02 07:52:09.600172
106912.53,0.02149,buy,2025-07-02 07:52:09.600172
106912.5,0.00834,buy,2025-07-02 07:52:09.600172
106912.47,0.04497,buy,2025-07-02 07:52:09.600172
106912.46,0.04497,buy,2025-07-02 07:52:09.600172
106912.44,0.02149,buy,2025-07-02 07:52:09.600172
106912.3,5e-05,buy,2025-07-02 07:52:09.600172
106912.26,0.28047,buy,2025-07-02 07:52:09.600172
106912.1,0.04497,buy,2025-07-02 07:52:09.600172
106911.55,0.0018,buy,2025-07-02 07:52:09.600172
106911.54,0.04497,buy,2025-07-02 07:52:09.600172
106911.49,0.28047,buy,2025-07-02 07:52:09.600172
106911.16,0.04497,buy,2025-07-02 07:52:09.600172
106910.9,5e-05,buy,2025-07-02 07:52:09.600172
106910.78,0.00399,buy,2025-07-02 07:52:09.600172
106910.59,0.49999,buy,2025-07-02 07:52:09.600172
106910.47,0.04497,buy,2025-07-02 07:52:09.600172
106910.36,0.04497,buy,2025-07-02 07:52:09.600172
106909.9,0.04497,buy,2025-07-02 07:52:09.600172
106909.8,0.04497,buy,2025-07-02 07:52:09.600172
106909.73,0.04497,buy,2025-07-02 07:52:09.600172
106909.57,0.04497,buy,2025-07-02 07:52:09.600172
106909.49,0.0001,buy,2025-07-02 07:52:09.600172
106908.99,0.00403,buy,2025-07-02 07:52:09.600172
106908.96,0.02149,buy,2025-07-02 07:52:09.600172
106908.9,0.02149,buy,2025-07-02 07:52:09.600172
106908.72,0.02149,buy,2025-07-02 07:52:09.600172
106908.71,0.001,buy,2025-07-02 07:52:09.600172
106908.7,0.001,buy,2025-07-02 07:52:09.600172
106908.64,0.14899,buy,2025-07-02 07:52:09.600172
106908.61,1.41427,buy,2025-07-02 07:52:09.600172
106908.6,0.92696,buy,2025-07-02 07:52:09.600172
106908.42,0.04497,buy,2025-07-02 07:52:09.600172
106908.3,0.04497,buy,2025-07-02 07:52:09.600172
106908.26,0.00619,buy,2025-07-02 07:52:09.600172
106908.23,5e-05,buy,2025-07-02 07:52:09.600172
106908.11,0.02972,buy,2025-07-02 07:52:09.600172
106908.01,0.46745,buy,2025-07-02 07:52:09.600172
106907.87,0.00344,buy,2025-07-02 07:52:09.600172
106907.85,0.12417,buy,2025-07-02 07:52:09.600172
106907.64,0.04497,buy,2025-07-02 07:52:09.600172
106907.52,0.04497,buy,2025-07-02 07:52:09.600172
106907.4,0.00639,buy,2025-07-02 07:52:09.600172
106907.09,8e-05,buy,2025-07-02 07:52:09.600172
106907.08,0.04497,buy,2025-07-02 07:52:09.600172
106906.95,0.04497,buy,2025-07-02 07:52:09.600172
106906.93,0.46943,buy,2025-07-02 07:52:09.600172
106906.92,0.04497,buy,2025-07-02 07:52:09.600172
106906.86,0.00738,buy,2025-07-02 07:52:09.600172
106906.85,0.04497,buy,2025-07-02 07:52:09.600172
106906.64,0.11057,buy,2025-07-02 07:52:09.600172
106906.62,0.00347,buy,2025-07-02 07:52:09.600172
106906.6,0.0001,buy,2025-07-02 07:52:09.600172
106906.59,0.04497,buy,2025-07-02 07:52:09.600172
106906.39,0.04497,buy,2025-07-02 07:52:09.600172
106906.35,0.048,buy,2025-07-02 07:52:09.600172
106906.26,0.04497,buy,2025-07-02 07:52:09.600172
106905.61,5e-05,buy,2025-07-02 07:52:09.600172
106905.46,0.08994,buy,2025-07-02 07:52:09.600172
106905.16,0.004,buy,2025-07-02 07:52:09.600172
106905.08,0.02149,buy,2025-07-02 07:52:09.600172
106905.07,0.02149,buy,2025-07-02 07:52:09.600172
106904.83,0.02149,buy,2025-07-02 07:52:09.600172
106904.27,0.92696,buy,2025-07-02 07:52:09.600172
106904.24,0.585,buy,2025-07-02 07:52:09.600172
106904.17,5e-05,buy,2025-07-02 07:52:09.600172
106903.7,6e-05,buy,2025-07-02 07:52:09.600172
106903.69,9e-05,buy,2025-07-02 07:52:09.600172
106903.64,0.00349,buy,2025-07-02 07:52:09.600172
106903.34,0.55565,buy,2025-07-02 07:52:09.600172
106903.16,0.00646,buy,2025-07-02 07:52:09.600172
106902.8,0.0001,buy,2025-07-02 07:52:09.600172
106902.69,0.7852,buy,2025-07-02 07:52:09.600172
106902.29,0.00765,buy,2025-07-02 07:52:09.600172
106902.09,0.048,buy,2025-07-02 07:52:09.600172
106902.0,1.47336,buy,2025-07-02 07:52:09.600172
106901.6,0.00776,buy,2025-07-02 07:52:09.600172
106901.47,0.0056,buy,2025-07-02 07:52:09.600172
106901.44,0.00443,buy,2025-07-02 07:52:09.600172
106901.39,0.00376,buy,2025-07-02 07:52:09.600172
106900.37,0.55949,buy,2025-07-02 07:52:09.600172
106900.35,0.55566,buy,2025-07-02 07:52:09.600172
106900.32,5e-05,buy,2025-07-02 07:52:09.600172
106900.11,5e-05,buy,2025-07-02 07:52:09.600172
106900.1,0.00275,buy,2025-07-02 07:52:09.600172
106900.0,0.02693,buy,2025-07-02 07:52:09.600172
106899.71,0.06957,buy,2025-07-02 07:52:09.600172
106899.49,0.15724,buy,2025-07-02 07:52:09.600172
106899.17,0.0001,buy,2025-07-02 07:52:09.600172
106897.96,1.45585,buy,2025-07-02 07:52:09.600172
106897.95,0.92696,buy,2025-07-02 07:52:09.600172
106897.72,0.00427,buy,2025-07-02 07:52:09.600172
106897.14,0.00771,buy,2025-07-02 07:52:09.600172
106896.66,0.00378,buy,2025-07-02 07:52:09.600172
106896.58,8e-05,buy,2025-07-02 07:52:09.600172
106896.57,0.93525,buy,2025-07-02 07:52:09.600172
106896.42,0.0088,buy,2025-07-02 07:52:09.600172
106896.4,0.00459,buy,2025-07-02 07:52:09.600172
106896.39,0.37396,buy,2025-07-02 07:52:09.600172
106896.25,0.0001,buy,2025-07-02 07:52:09.600172
106896.22,0.08147,buy,2025-07-02 07:52:09.600172
106896.05,5e-05,buy,2025-07-02 07:52:09.600172
106896.0,0.0021,buy,2025-07-02 07:52:09.600172
106895.35,0.00169,buy,2025-07-02 07:52:09.600172
106895.03,5e-05,buy,2025-07-02 07:52:09.600172
106894.24,0.00152,buy,2025-07-02 07:52:09.600172
106894.2,0.46745,buy,2025-07-02 07:52:09.600172
106893.64,0.92696,buy,2025-07-02 07:52:09.600172
106893.49,0.46943,buy,2025-07-02 07:52:09.600172
106893.39,0.0001,buy,2025-07-02 07:52:09.600172
106893.09,0.58835,buy,2025-07-02 07:52:09.600172
106893.0,6e-05,buy,2025-07-02 07:52:09.600172
106892.79,0.02,buy,2025-07-02 07:52:09.600172
106892.73,0.0576,buy,2025-07-02 07:52:09.600172
106892.64,0.00738,buy,2025-07-02 07:52:09.600172
106892.54,0.00709,buy,2025-07-02 07:52:09.600172
106892.51,0.0048,buy,2025-07-02 07:52:09.600172
106892.47,0.0051,buy,2025-07-02 07:52:09.600172
106892.4,1.38452,buy,2025-07-02 07:52:09.600172
106892.38,0.00484,buy,2025-07-02 07:52:09.600172
106892.0,0.0021,buy,2025-07-02 07:52:09.600172
106891.99,5e-05,buy,2025-07-02 07:52:09.600172
106891.8,0.00383,buy,2025-07-02 07:52:09.600172
106891.74,0.0056,buy,2025-07-02 07:52:09.600172
106891.71,0.048,buy,2025-07-02 07:52:09.600172
106891.67,0.0576,buy,2025-07-02 07:52:09.600172
106891.22,0.00848,buy,2025-07-02 07:52:09.600172
106890.9,0.14899,buy,2025-07-02 07:52:09.600172
106890.56,0.0001,buy,2025-07-02 07:52:09.600172
106890.53,0.00461,buy,2025-07-02 07:52:09.600172
106890.3,0.0001,buy,2025-07-02 07:52:09.600172
106890.23,0.01387,buy,2025-07-02 07:52:09.600172
106889.87,0.28047,buy,2025-07-02 07:52:09.600172
106889.74,5e-05,buy,2025-07-02 07:52:09.600172
106889.59,0.096,buy,2025-07-02 07:52:09.600172
106889.53,0.048,buy,2025-07-02 07:52:09.600172
106889.3,0.0001,buy,2025-07-02 07:52:09.600172
106889.26,0.92696,buy,2025-07-02 07:52:09.600172
106888.94,0.01377,buy,2025-07-02 07:52:09.600172
106888.61,0.00399,buy,2025-07-02 07:52:09.600172
106888.0,2.33558,buy,2025-07-02 07:52:09.600172
106887.92,5e-05,buy,2025-07-02 07:52:09.600172
106887.83,0.00215,buy,2025-07-02 07:52:09.600172
106887.77,0.00844,buy,2025-07-02 07:52:09.600172
106887.41,0.2217,buy,2025-07-02 07:52:09.600172
106887.33,0.00369,buy,2025-07-02 07:52:09.600172
106886.8,0.00441,buy,2025-07-02 07:52:09.600172
106886.08,0.24224,buy,2025-07-02 07:52:09.600172
106886.07,8e-05,buy,2025-07-02 07:52:09.600172
106886.0,0.01847,buy,2025-07-02 07:52:09.600172
106885.99,0.00636,buy,2025-07-02 07:52:09.600172
106885.81,0.02665,buy,2025-07-02 07:52:09.600172
106885.74,0.00653,buy,2025-07-02 07:52:09.600172
106885.3,0.001,buy,2025-07-02 07:52:09.600172
106884.45,0.00015,buy,2025-07-02 07:52:09.600172
106884.23,0.1559,buy,2025-07-02 07:52:09.600172
106884.18,0.27829,buy,2025-07-02 07:52:09.600172
106884.0,0.0021,buy,2025-07-02 07:52:09.600172
106883.86,5e-05,buy,2025-07-02 07:52:09.600172
106882.63,0.05597,buy,2025-07-02 07:52:09.600172
106882.3,6e-05,buy,2025-07-02 07:52:09.600172
106882.2,0.00531,buy,2025-07-02 07:52:09.600172
106880.94,0.00323,buy,2025-07-02 07:52:09.600172
106880.81,0.00521,buy,2025-07-02 07:52:09.600172
106880.64,0.69035,buy,2025-07-02 07:52:09.600172
106880.63,0.46943,buy,2025-07-02 07:52:09.600172
106880.61,0.05597,buy,2025-07-02 07:52:09.600172
106880.59,0.50686,buy,2025-07-02 07:52:09.600172
106880.47,0.02336,buy,2025-07-02 07:52:09.600172
106880.23,0.0001,buy,2025-07-02 07:52:09.600172
106880.2,0.64097,buy,2025-07-02 07:52:09.600172
106880.19,0.05597,buy,2025-07-02 07:52:09.600172
106880.12,0.00416,buy,2025-07-02 07:52:09.600172
106880.1,0.00545,buy,2025-07-02 07:52:09.600172
106880.0,0.02096,buy,2025-07-02 07:52:09.600172
106879.8,5e-05,buy,2025-07-02 07:52:09.600172
106879.76,0.00399,buy,2025-07-02 07:52:09.600172
106879.16,5e-05,buy,2025-07-02 07:52:09.600172
106878.75,0.05597,buy,2025-07-02 07:52:09.600172
106878.64,0.14899,buy,2025-07-02 07:52:09.600172
106878.26,0.05597,buy,2025-07-02 07:52:09.600172
106877.98,0.05597,buy,2025-07-02 07:52:09.600172
106877.79,0.06957,buy,2025-07-02 07:52:09.600172
106877.53,0.0001,buy,2025-07-02 07:52:09.600172
106877.14,0.0043,buy,2025-07-02 07:52:09.600172
106876.51,0.00618,buy,2025-07-02 07:52:09.600172
106876.1,0.00667,buy,2025-07-02 07:52:09.600172
106876.0,0.0022,buy,2025-07-02 07:52:09.600172
106875.74,5e-05,buy,2025-07-02 07:52:09.600172
106875.56,8e-05,buy,2025-07-02 07:52:09.600172
106875.5,0.00827,buy,2025-07-02 07:52:09.600172
106875.48,5e-05,buy,2025-07-02 07:52:09.600172
106875.26,0.05597,buy,2025-07-02 07:52:09.600172
106875.05,0.00397,buy,2025-07-02 07:52:09.600172
106874.97,0.0076,buy,2025-07-02 07:52:09.600172
106874.96,0.30659,buy,2025-07-02 07:52:09.600172
106874.95,0.93544,buy,2025-07-02 07:52:09.600172
106874.94,0.00568,buy,2025-07-02 07:52:09.600172
106874.52,0.0001,buy,2025-07-02 07:52:09.600172
106874.39,0.0001,buy,2025-07-02 07:52:09.600172
106873.87,5e-05,buy,2025-07-02 07:52:09.600172
106873.79,0.02897,buy,2025-07-02 07:52:09.600172
106872.4,0.00016,buy,2025-07-02 07:52:09.600172
106872.0,0.0022,buy,2025-07-02 07:52:09.600172
106871.66,0.05597,buy,2025-07-02 07:52:09.600172
106871.6,0.00422,buy,2025-07-02 07:52:09.600172
106871.59,9e-05,buy,2025-07-02 07:52:09.600172
106871.29,8e-05,buy,2025-07-02 07:52:09.600172
106871.11,0.0069,buy,2025-07-02 07:52:09.600172
106871.06,0.00082,buy,2025-07-02 07:52:09.600172
106870.31,0.0001,buy,2025-07-02 07:52:09.600172
106869.91,1.06502,buy,2025-07-02 07:52:09.600172
106869.9,2.21071,buy,2025-07-02 07:52:09.600172
106869.76,0.00885,buy,2025-07-02 07:52:09.600172
106869.74,0.00709,buy,2025-07-02 07:52:09.600172
106869.64,0.00394,buy,2025-07-02 07:52:09.600172
106869.52,0.14899,buy,2025-07-02 07:52:09.600172
106869.51,0.585,buy,2025-07-02 07:52:09.600172
106869.41,0.00813,buy,2025-07-02 07:52:09.600172
106869.18,0.00082,buy,2025-07-02 07:52:09.600172
106869.11,0.04597,buy,2025-07-02 07:52:09.600172
106868.92,0.0001,buy,2025-07-02 07:52:09.600172
106868.58,5e-05,buy,2025-07-02 07:52:09.600172
106868.17,0.06957,buy,2025-07-02 07:52:09.600172
106868.0,0.0022,buy,2025-07-02 07:52:09.600172
106867.63,0.46943,buy,2025-07-02 07:52:09.600172
106867.62,5e-05,buy,2025-07-02 07:52:09.600172
106867.31,0.99898,buy,2025-07-02 07:52:09.600172
106866.44,0.00645,buy,2025-07-02 07:52:09.600172
106866.35,0.00349,buy,2025-07-02 07:52:09.600172
106865.14,0.00511,buy,2025-07-02 07:52:09.600172
106865.05,8e-05,buy,2025-07-02 07:52:09.600172
106864.97,0.0001,buy,2025-07-02 07:52:09.600172
106864.83,0.00392,buy,2025-07-02 07:52:09.600172
106864.82,0.01869,buy,2025-07-02 07:52:09.600172
106864.36,0.00709,buy,2025-07-02 07:52:09.600172
106864.2,0.00318,buy,2025-07-02 07:52:09.600172
106864.09,0.00614,buy,2025-07-02 07:52:09.600172
106864.0,0.0022,buy,2025-07-02 07:52:09.600172
106863.56,5e-05,buy,2025-07-02 07:52:09.600172
106863.29,5e-05,buy,2025-07-02 07:52:09.600172
106862.83,0.0026,buy,2025-07-02 07:52:09.600172
106860.92,0.00807,buy,2025-07-02 07:52:09.600172
106860.88,0.0001,buy,2025-07-02 07:52:09.600172
106860.55,0.02617,buy,2025-07-02 07:52:09.600172
106860.36,0.00883,buy,2025-07-02 07:52:09.600172
106860.19,0.00832,buy,2025-07-02 07:52:09.600172
106860.08,0.00543,buy,2025-07-02 07:52:09.600172
106860.0,0.02106,buy,2025-07-02 07:52:09.600172
106859.86,0.00419,buy,2025-07-02 07:52:09.600172
106859.82,0.00459,buy,2025-07-02 07:52:09.600172
106859.74,0.00453,buy,2025-07-02 07:52:09.600172
106859.21,0.05597,buy,2025-07-02 07:52:09.600172
106859.13,0.02617,buy,2025-07-02 07:52:09.600172
106858.83,0.14899,buy,2025-07-02 07:52:09.600172
106858.72,0.19902,buy,2025-07-02 07:52:09.600172
106858.13,0.0001,buy,2025-07-02 07:52:09.600172
106858.0,5e-05,buy,2025-07-02 07:52:09.600172
106857.61,0.16825,buy,2025-07-02 07:52:09.600172
106857.27,0.05597,buy,2025-07-02 07:52:09.600172
106856.0,0.00235,buy,2025-07-02 07:52:09.600172
106855.98,0.0001,buy,2025-07-02 07:52:09.600172
106855.59,0.5,buy,2025-07-02 07:52:09.600172
106855.27,0.02617,buy,2025-07-02 07:52:09.600172
106854.96,0.00434,buy,2025-07-02 07:52:09.600172
106854.87,0.0074,buy,2025-07-02 07:52:09.600172
106854.69,0.05597,buy,2025-07-02 07:52:09.600172
106854.55,0.00508,buy,2025-07-02 07:52:09.600172
106854.54,8e-05,buy,2025-07-02 07:52:09.600172
106853.74,0.27985,buy,2025-07-02 07:52:09.600172
106853.52,0.06957,buy,2025-07-02 07:52:09.600172
106853.39,0.14881,buy,2025-07-02 07:52:09.600172
106853.27,0.00884,buy,2025-07-02 07:52:09.600172
106853.26,0.00741,buy,2025-07-02 07:52:09.600172
106853.06,0.00872,buy,2025-07-02 07:52:09.600172
106852.97,0.05597,buy,2025-07-02 07:52:09.600172
106852.83,0.16513,buy,2025-07-02 07:52:09.600172
106852.71,5e-05,buy,2025-07-02 07:52:09.600172
106852.68,0.93564,buy,2025-07-02 07:52:09.600172
106852.62,0.05597,buy,2025-07-02 07:52:09.600172
106852.3,0.02479,buy,2025-07-02 07:52:09.600172
106852.0,0.00235,buy,2025-07-02 07:52:09.600172
106851.88,0.585,buy,2025-07-02 07:52:09.600172
106851.38,5e-05,buy,2025-07-02 07:52:09.600172
106850.39,0.00419,buy,2025-07-02 07:52:09.600172
106850.2,6e-05,buy,2025-07-02 07:52:09.600172
106850.08,0.05597,buy,2025-07-02 07:52:09.600172
106849.96,0.0001,buy,2025-07-02 07:52:09.600172
106849.6,1.49201,buy,2025-07-02 07:52:09.600172
106849.53,0.00338,buy,2025-07-02 07:52:09.600172
106849.49,0.00667,buy,2025-07-02 07:52:09.600172
106849.26,0.00707,buy,2025-07-02 07:52:09.600172
106848.78,0.0268,buy,2025-07-02 07:52:09.600172
106848.74,0.02617,buy,2025-07-02 07:52:09.600172
106848.61,0.00659,buy,2025-07-02 07:52:09.600172
106848.15,0.08175,buy,2025-07-02 07:52:09.600172
106848.0,0.00235,buy,2025-07-02 07:52:09.600172
106847.54,0.0001,buy,2025-07-02 07:52:09.600172
106847.42,5e-05,buy,2025-07-02 07:52:09.600172
106847.1,0.0001,buy,2025-07-02 07:52:09.600172
106846.74,0.05597,buy,2025-07-02 07:52:09.600172
106845.75,0.10221,buy,2025-07-02 07:52:09.600172
106844.87,0.004,buy,2025-07-02 07:52:09.600172
106844.85,0.0001,buy,2025-07-02 07:52:09.600172
106844.48,0.00511,buy,2025-07-02 07:52:09.600172
106844.43,0.01453,buy,2025-07-02 07:52:09.600172
106844.03,8e-05,buy,2025-07-02 07:52:09.600172
106844.0,0.00235,buy,2025-07-02 07:52:09.600172
106843.88,0.00467,buy,2025-07-02 07:52:09.600172
106843.42,0.00409,buy,2025-07-02 07:52:09.600172
106843.35,0.00464,buy,2025-07-02 07:52:09.600172
106843.11,0.00554,buy,2025-07-02 07:52:09.600172
106842.86,0.14899,buy,2025-07-02 07:52:09.600172
106842.64,0.0001,buy,2025-07-02 07:52:09.600172
106842.6,0.00344,buy,2025-07-02 07:52:09.600172
106842.13,5e-05,buy,2025-07-02 07:52:09.600172
106841.26,0.06957,buy,2025-07-02 07:52:09.600172
106840.99,0.00925,buy,2025-07-02 07:52:09.600172
106840.06,0.10247,buy,2025-07-02 07:52:09.600172
106840.0,0.0213,buy,2025-07-02 07:52:09.600172
106839.49,9e-05,buy,2025-07-02 07:52:09.600172
106839.41,0.00468,buy,2025-07-02 07:52:09.600172
106839.35,0.00326,buy,2025-07-02 07:52:09.600172
106839.32,0.0084,buy,2025-07-02 07:52:09.600172
106839.2,5e-05,buy,2025-07-02 07:52:09.600172
106839.0,0.01689,buy,2025-07-02 07:52:09.600172
106838.63,0.00093,buy,2025-07-02 07:52:09.600172
106838.62,0.02663,buy,2025-07-02 07:52:09.600172
106838.61,0.00792,buy,2025-07-02 07:52:09.600172
106838.52,0.0001,buy,2025-07-02 07:52:09.600172
106838.15,0.00662,buy,2025-07-02 07:52:09.600172
106837.74,0.00806,buy,2025-07-02 07:52:09.600172
106837.45,0.14899,buy,2025-07-02 07:52:09.600172
106837.15,0.1,buy,2025-07-02 07:52:09.600172
106836.84,5e-05,buy,2025-07-02 07:52:09.600172
106836.09,0.01785,buy,2025-07-02 07:52:09.600172
106836.0,0.00235,buy,2025-07-02 07:52:09.600172
106835.38,7e-05,buy,2025-07-02 07:52:09.600172
106835.06,1.71721,buy,2025-07-02 07:52:09.600172
106834.86,0.02709,buy,2025-07-02 07:52:09.600172
106834.48,0.02786,buy,2025-07-02 07:52:09.600172
106834.15,0.0001,buy,2025-07-02 07:52:09.600172
106834.07,0.585,buy,2025-07-02 07:52:09.600172
106833.52,8e-05,buy,2025-07-02 07:52:09.600172
106833.46,0.00719,buy,2025-07-02 07:52:09.600172
106833.38,0.47883,buy,2025-07-02 07:52:09.600172
106833.37,0.06957,buy,2025-07-02 07:52:09.600172
106833.01,0.00668,buy,2025-07-02 07:52:09.600172
106832.77,0.00758,buy,2025-07-02 07:52:09.600172
106832.73,0.00307,buy,2025-07-02 07:52:09.600172
106832.63,0.00177,buy,2025-07-02 07:52:09.600172
106832.38,0.00464,buy,2025-07-02 07:52:09.600172
106832.31,0.00597,buy,2025-07-02 07:52:09.600172
106832.15,0.0061,buy,2025-07-02 07:52:09.600172
106832.13,0.001,buy,2025-07-02 07:52:09.600172
106832.0,0.00235,buy,2025-07-02 07:52:09.600172
106831.55,5e-05,buy,2025-07-02 07:52:09.600172
106831.17,0.93583,buy,2025-07-02 07:52:09.600172
106831.01,0.0001,buy,2025-07-02 07:52:09.600172
106830.27,0.02779,buy,2025-07-02 07:52:09.600172
106829.76,0.1,buy,2025-07-02 07:52:09.600172
106829.11,0.15866,buy,2025-07-02 07:52:09.600172
106828.82,0.004,buy,2025-07-02 07:52:09.600172
106828.8,6e-05,buy,2025-07-02 07:52:09.600172
106828.07,0.00856,buy,2025-07-02 07:52:09.600172
106828.0,0.00235,buy,2025-07-02 07:52:09.600172
106827.96,0.00692,buy,2025-07-02 07:52:09.600172
106827.91,0.00318,buy,2025-07-02 07:52:09.600172
106827.41,0.00416,buy,2025-07-02 07:52:09.600172
106827.02,5e-05,buy,2025-07-02 07:52:09.600172
106826.94,0.00597,buy,2025-07-02 07:52:09.600172
106826.26,5e-05,buy,2025-07-02 07:52:09.600172
106825.63,0.0001,buy,2025-07-02 07:52:09.600172
106824.52,0.02784,buy,2025-07-02 07:52:09.600172
106824.46,0.1,buy,2025-07-02 07:52:09.600172
106824.0,0.00235,buy,2025-07-02 07:52:09.600172
106823.47,0.00187,buy,2025-07-02 07:52:09.600172
106823.35,0.00362,buy,2025-07-02 07:52:09.600172
106823.21,0.14899,buy,2025-07-02 07:52:09.600172
106823.13,0.007,buy,2025-07-02 07:52:09.600172
106823.09,0.00638,buy,2025-07-02 07:52:09.600172
106823.01,8e-05,buy,2025-07-02 07:52:09.600172
106822.64,0.00416,buy,2025-07-02 07:52:09.600172
106822.35,0.00722,buy,2025-07-02 07:52:09.600172
106822.09,0.00646,buy,2025-07-02 07:52:09.600172
106821.55,0.00736,buy,2025-07-02 07:52:09.600172
106820.97,5e-05,buy,2025-07-02 07:52:09.600172
106820.37,0.86329,buy,2025-07-02 07:52:09.600172
106820.29,0.0001,buy,2025-07-02 07:52:09.600172
106820.16,0.00389,buy,2025-07-02 07:52:09.600172
106820.0,0.00243,buy,2025-07-02 07:52:09.600172
106818.9,5e-05,buy,2025-07-02 07:52:09.600172
106818.35,0.00423,buy,2025-07-02 07:52:09.600172
106817.72,8e-05,buy,2025-07-02 07:52:09.600172
106817.29,0.0088,buy,2025-07-02 07:52:09.600172
106817.18,0.00446,buy,2025-07-02 07:52:09.600172
106817.13,0.0001,buy,2025-07-02 07:52:09.600172
106817.08,0.14769,buy,2025-07-02 07:52:09.600172
106817.05,0.00352,buy,2025-07-02 07:52:09.600172
106816.6,0.00885,buy,2025-07-02 07:52:09.600172
106816.22,0.00653,buy,2025-07-02 07:52:09.600172
106816.0,0.00235,buy,2025-07-02 07:52:09.600172
106815.68,5e-05,buy,2025-07-02 07:52:09.600172
106815.6,0.07512,buy,2025-07-02 07:52:09.600172
106813.97,0.00093,buy,2025-07-02 07:52:09.600172
106813.96,0.0001,buy,2025-07-02 07:52:09.600172
106813.84,0.06957,buy,2025-07-02 07:52:09.600172
106812.78,0.004,buy,2025-07-02 07:52:09.600172
106812.77,0.00669,buy,2025-07-02 07:52:09.600172
106812.5,8e-05,buy,2025-07-02 07:52:09.600172
106812.0,0.00235,buy,2025-07-02 07:52:09.600172
106811.64,0.00532,buy,2025-07-02 07:52:09.600172
